,Date Time,Sensor,PM10,PM2_5,NO2,NO,NOx,CO,SO2,O3,Temp,Do_Am,TocDo_Gio,Luong_Mua,Huong_Gio,Pressure,Buc_Xa
9362,1/26/2020 2:00,MinhKhai,11.21,5.88,16.18,50.15,97.31,761.1,2.27,0.66,13.3,74.3,0.6,0,330,1017.3,7.2
9363,1/26/2020 3:00,MinhKhai,8.85,4.64,14.29,43.26,84.94,773.8,1.71,0.16,13.3,80.7,0.2,0,102,1016.8,6.5
9364,1/26/2020 4:00,MinhKhai,17.01,8.92,15.49,64.81,109.59,668.3,2.4,0.18,13.5,83.6,0.1,0,342,1016.5,6.5
9365,1/26/2020 5:00,MinhKhai,12.89,6.76,15.85,59.47,105.52,796.1,2.64,0.6,13.6,81.7,0.1,0,315,1016.5,6.5
9366,1/26/2020 6:00,MinhKhai,9.11,4.78,17.19,59.18,109.13,868.1,1.74,0.42,13.6,72.6,0.1,0,157,1017,6.1
9367,1/26/2020 7:00,MinhKhai,21.78,13.39,26.35,28.24,69.49,703.5,2.24,0.04,13,74.8,0.1,0,307,1017.8,23.1
9368,1/26/2020 8:00,MinhKhai,18.17,11.16,31.18,16.19,55.91,765.6,2.51,0.3,14.3,66.5,0.2,0,319,1018.7,260.9
9369,1/26/2020 9:00,MinhKhai,16.52,10.15,28.95,21.79,62.26,860.4,1.55,0.78,15.6,58.2,0.4,0,91,1019.5,173.2
9370,1/26/2020 10:00,MinhKhai,11.56,7.1,31.18,16.19,55.91,860,1.47,0.18,15.8,56.5,0.2,0,109,1019.9,260.9
9371,1/26/2020 11:00,MinhKhai,16.1,9.9,32.62,14.47,54.74,759.9,2.35,0.26,16.8,54.9,0.5,0,109,1019.2,306.5
9372,1/26/2020 12:00,MinhKhai,13.83,8.5,38.1,16.42,63.15,906.5,1.9,1,17.1,52.5,0.2,0,18,1018,301.5
9373,1/26/2020 13:00,MinhKhai,23.46,15.93,18.4,39.21,67.43,936.4,1.63,0.7,18.1,49.8,0.4,0,328,1016.7,465.3
9374,1/26/2020 14:00,MinhKhai,30.07,14.77,20.04,33.09,70.32,821.5,2.24,0.26,18.4,51.4,0.4,0,312,1015.5,339.2
9375,1/26/2020 15:00,MinhKhai,35.31,21.73,22.39,36.91,78.79,913.6,2.51,0.78,18.2,51,0.3,0,349,1014.6,201.1
9376,1/26/2020 16:00,MinhKhai,27.76,14.03,18.18,28.79,62.17,893.1,1.63,1.06,18.3,51.3,0.3,0,106,1014.1,109.4
9377,1/26/2020 17:00,MinhKhai,32.43,20.44,20.12,30.2,65.09,981.2,1.76,0.18,18,51.6,0.3,0,324,1014.4,28.9
9378,1/26/2020 18:00,MinhKhai,31.41,18.44,18.99,34.1,77.43,1015.9,2.43,0.2,17.7,57.2,0.1,0,167,1014.8,7.7
9379,1/26/2020 19:00,MinhKhai,40.43,22.49,20.97,43.64,87.65,1192.9,2,0.9,16.9,61.3,0.5,0,107,1015.4,7
9380,1/26/2020 20:00,MinhKhai,32.64,21.33,84.12,23.15,119.48,1146.3,1.47,0.5,16.7,58,0.3,0,114,1015.9,6.4
9381,1/26/2020 21:00,MinhKhai,23.64,15.45,57.57,26.12,97.48,957.6,2.4,0.12,16.7,59.1,0.4,0,121,1016.1,10.4
9382,1/26/2020 22:00,MinhKhai,26.49,17.31,80.27,41.17,143.18,943.8,2.67,0.56,16.5,57.6,0.4,0,103,1016.5,11.5
9383,1/26/2020 23:00,MinhKhai,20.23,13.22,61.34,43.65,128.01,963.8,1.47,0.62,16,58.4,0.5,0,108,1016.8,6.4
9384,1/27/2020 0:00,MinhKhai,15.82,10.34,53.71,37.11,110.43,919.4,1.55,0.36,15.7,56.6,0.9,0,105,1016.4,6.7
9385,1/27/2020 1:00,MinhKhai,11.19,7.31,56.23,36.8,112.45,767.5,2.83,0.28,15.1,60.3,0.5,0,107,1016,12.2
9386,1/27/2020 2:00,MinhKhai,8.57,5.6,53.23,22.93,88.31,778.1,2.43,0.68,14.7,60.7,0.5,0,103,1015.6,10.5
9387,1/27/2020 3:00,MinhKhai,9.82,6.42,51.26,20.48,82.55,716,1.63,0.56,14.3,61.9,0.3,0,104,1015.5,7
9388,1/27/2020 4:00,MinhKhai,14.09,9.21,50.79,20.81,82.55,537.5,2.38,0.12,13.4,66.2,0.4,0,110,1015,10.3
9389,1/27/2020 5:00,MinhKhai,12.7,8.3,53.84,19.69,83.9,602.2,2.64,0.54,13.3,63.1,0.6,0,105,1015.2,11.4
9390,1/27/2020 6:00,MinhKhai,26.98,17.63,52.71,14.38,74.65,684.9,1.76,0.7,13,61.2,0.5,0,101,1015.6,7.6
9391,1/27/2020 7:00,MinhKhai,18.88,12.34,53.64,16.48,78.86,695.3,1.58,0.14,13.3,59.5,0.3,0,83,1016.7,6.8
9392,1/27/2020 8:00,MinhKhai,17.91,10.01,23.02,43.1,75.43,571.9,2.32,0.3,13.6,57.9,0.5,0,98,1017.3,68.5
9393,1/27/2020 9:00,MinhKhai,27.32,18.21,19.88,32.89,74,627.2,2.72,0.72,14.1,55.1,0.3,0,91,1018.2,128.4
9394,1/27/2020 10:00,MinhKhai,29.96,15.88,24.1,36.03,69.34,664.1,1.55,0.64,14.7,51.5,0.4,0,96,1018.2,210.9
9395,1/27/2020 11:00,MinhKhai,17.02,11.34,19.32,33.87,68.43,546.6,2.38,0.32,15.3,50.7,0.3,0,90,1017.5,633.2
9396,1/27/2020 12:00,MinhKhai,20.87,11.43,23.12,38.09,70.1,720.5,2.35,0.96,16.3,47.8,0.3,0,79,1016.4,450.1
9397,1/27/2020 13:00,MinhKhai,30.94,16.15,26.72,29.37,107.25,784.9,1.68,0.88,16.7,47.1,0.3,0,355,1015.2,397.4
9398,1/27/2020 14:00,MinhKhai,25.9,13.52,28.48,38.5,119.33,804.8,1.98,0.24,16.4,49.9,0.2,0,128,1014.4,196
9399,1/27/2020 15:00,MinhKhai,22.05,11.51,29.75,50.27,131.6,745.6,2.51,0.54,16.2,51,0.8,0,114,1013.5,192.7
9400,1/27/2020 16:00,MinhKhai,33.6,17.54,26.93,42.79,117.23,747,1.9,1.06,16.7,49.6,0.4,0,119,1013.3,152.1
9401,1/27/2020 17:00,MinhKhai,37.01,19.32,23.73,40.23,103.21,643.6,1.63,0.67,15.2,50.1,1,0,112,1013.1,58
9402,1/27/2020 18:00,MinhKhai,30.87,19.58,28.43,35.07,78.43,673.1,2.56,0.22,15.5,54.6,0.5,0,110,1013.8,7.7
9403,1/27/2020 19:00,MinhKhai,38.75,29.26,33.01,36.06,80.01,750.9,2.62,0.72,15.5,57.2,0.4,0,112,1014.3,7
9404,1/27/2020 20:00,MinhKhai,50.81,32.38,40.55,44.85,93.33,832.1,1.47,0.46,15.4,56.9,0.1,0,90,1015.2,6.7
9405,1/27/2020 21:00,MinhKhai,46.28,28.67,50.23,47.22,108.43,770.2,1.84,0.08,15.3,60.3,0.1,0,88,1016.1,6.9
9406,1/27/2020 22:00,MinhKhai,38.24,21.34,23.09,32.78,78.09,803.4,2.48,0.2,15.1,61.9,,0,288,1016.7,7
9407,1/27/2020 23:00,MinhKhai,21.79,15.35,31.22,40.01,78.99,932.6,1.6,0.74,15,62,0.2,0,105,1017.1,7.1
9408,1/28/2020 0:00,MinhKhai,45.25,30.75,33.74,37.89,80.3,898.7,1.5,0.28,14.7,62.8,0.1,0,109,1016.8,6.7
9409,1/28/2020 1:00,MinhKhai,52.2,31.33,40.21,35.77,84.09,735.4,2.64,0.18,14.6,62.4,0.4,0,108,1016.3,6.9
9410,1/28/2020 2:00,MinhKhai,46.07,23.85,34.8,30.11,82.1,624,2.7,0.62,14.6,62.2,0.2,0,105,1016.2,6.8
9411,1/28/2020 3:00,MinhKhai,31.64,26.12,36.72,34.89,77.19,797.6,1.98,0.6,14.4,63.1,0.3,0,109,1015.8,6.8
9412,1/28/2020 4:00,MinhKhai,35.15,21.74,39.82,28.7,70.32,707.1,2.27,0.16,14.2,62,0.4,0,103,1015.4,6.9
9413,1/28/2020 5:00,MinhKhai,44.06,28.27,43.79,23.12,81,641.4,2.86,0.34,14,61.5,0.5,0,106,1015.7,7
9414,1/28/2020 6:00,MinhKhai,45.92,24.19,30.7,23.01,76.32,695.2,2.48,0.68,14,62,0.4,0,99,1016.4,7.2
9415,1/28/2020 7:00,MinhKhai,29.37,15.33,29.45,15.83,73.67,632.7,1.9,0.3,13.7,64.9,0.3,0,100,1017.2,11
9416,1/28/2020 8:00,MinhKhai,23.51,12.27,32.88,23.21,90.71,467.2,2.51,0.26,13.8,63.9,0.4,0,110,1018.1,45.4
9417,1/28/2020 9:00,MinhKhai,48.33,25.23,31.42,22.11,86.56,493.8,2.94,0.62,14.1,58.7,0.3,0,113,1019.1,79.7
9418,1/28/2020 10:00,MinhKhai,51.38,26.82,32.12,22.46,88.27,609.6,2.16,0.78,14.6,55.1,0.6,0,105,1019.3,172.7
9419,1/28/2020 11:00,MinhKhai,59.83,31.23,32.79,23.88,91.59,684.6,2.22,0.24,14.9,52.6,0.6,0,98,1018.8,178.2
9420,1/28/2020 12:00,MinhKhai,45.23,23.61,32.52,20.02,85.25,649,2.91,0.34,15.6,52.5,0.2,0,357,1018.3,234
9421,1/28/2020 13:00,MinhKhai,26.97,18.23,51.04,34.32,91.67,648.2,1.9,0.94,15.9,52.4,0.5,0,100,1017.1,119.3
9422,1/28/2020 14:00,MinhKhai,28.88,20.22,49.23,28.14,84.13,691.4,1.84,0.46,16.1,51.3,0.4,0,107,1016.2,96.3
9423,1/28/2020 15:00,MinhKhai,41.36,24.35,54.1,31.86,93.28,629.1,2.64,0.4,16,51.8,0.3,0,97,1015.8,64.4
9424,1/28/2020 16:00,MinhKhai,30.33,27.36,53.99,31.97,93.23,743.7,2.43,1.02,16,52.3,0.2,0,81,1015.8,40.7
9425,1/28/2020 17:00,MinhKhai,26.43,20,53.76,32.07,93.05,807.5,1.74,0.6,15.7,54.5,0.2,0,98,1016.2,14
9426,1/28/2020 18:00,MinhKhai,24.06,29.82,55.18,40.05,101.69,695.8,2.48,0.1,15.2,57.6,0.2,0,104,1017,3.1
9427,1/28/2020 19:00,MinhKhai,33.29,21.46,57.74,45.86,109.83,761.1,3.04,0.26,15.3,60.2,0.2,0,306,1017.9,2.8
9428,1/28/2020 20:00,MinhKhai,44.18,26.42,16.85,78.59,136.93,837.2,2.08,0.6,15.2,59.2,,0,81,1018.7,5.8
9429,1/28/2020 21:00,MinhKhai,34.48,30.02,29.97,140.85,245.19,881.3,1.9,0.2,15,60.1,,0,135,1019.6,5.8
9430,1/28/2020 22:00,MinhKhai,42.48,31.49,16.04,74.24,129.48,799.6,2.99,0.2,14.9,61.8,0.2,0,111,1020,5.9
9431,1/28/2020 23:00,MinhKhai,44.43,26.82,16.29,87.58,150.11,882.3,2.64,0.68,14.9,61.3,,0,92,1020.4,5.9
9432,1/29/2020 0:00,MinhKhai,31.1,21.32,23.45,128.55,219.9,915.8,1.95,0.48,14.8,62.5,0.2,0,109,1020.2,5.8
9433,1/29/2020 1:00,MinhKhai,32.43,27.28,17.78,83.29,145.06,715.8,3.04,0.04,14.6,64.5,0.1,0,111,1020,6
9434,1/29/2020 2:00,MinhKhai,38.24,29.67,14.57,86.14,146.19,762,3.58,0.32,14.6,63.9,,0,67,1019.7,5.9
9435,1/29/2020 3:00,MinhKhai,35.28,26.64,13.79,91.41,153.47,824.4,2.91,0.62,14.6,61.9,0.1,0,124,1019.7,5.8
9436,1/29/2020 4:00,MinhKhai,38.74,30.9,31.36,184.71,313.6,793.9,2.51,0.16,14.3,61.3,0.2,0,112,1019.9,6.1
9437,1/29/2020 5:00,MinhKhai,42.55,30.86,17.48,114.2,191.97,743.8,3.28,0.08,14.3,58.9,,0,6,1020.3,5.9
9438,1/29/2020 6:00,MinhKhai,38.49,22.29,28.73,87.7,155.53,816.2,3.2,0.62,14.2,59,0.1,0,59,1020.8,5.9
9439,1/29/2020 7:00,MinhKhai,38.19,21.42,47.22,68.52,118.62,874.9,2.3,0.52,13.5,66.7,0.2,0,119,1021.7,8.7
9440,1/29/2020 8:00,MinhKhai,42.77,35.19,77.62,97.1,152.44,743.4,3.02,0.06,13.9,59.7,0.3,0,97,1022.4,28.5
9441,1/29/2020 9:00,MinhKhai,50.79,32.01,12.31,63.68,90.75,821.4,3.36,0.26,14.3,55.7,0.4,0,88,1023.2,75
9442,1/29/2020 10:00,MinhKhai,49.07,43,9.38,58.14,190.85,770.5,2.43,0.78,14.9,50.6,0.3,0,100,1023.3,157.7
9443,1/29/2020 11:00,MinhKhai,48.29,42.41,8.02,56.06,172.81,785.2,2.32,0.3,15.2,50.3,0.3,0,90,1022.9,142.8
9444,1/29/2020 12:00,MinhKhai,67.93,44.81,5.45,51.48,296.12,645.9,3.23,0.24,15.8,48.7,0.6,0,100,1021.9,244.7
9445,1/29/2020 13:00,MinhKhai,51.74,34.16,34.09,40.85,98.43,796.9,2.8,1.04,16.1,46.7,0.2,0,72,1020.7,230.2
9446,1/29/2020 14:00,MinhKhai,51.29,32.62,30.21,41.03,87.09,797.6,2.03,0.9,16.2,46.7,0.4,0,89,1019.7,201.5
9447,1/29/2020 15:00,MinhKhai,57.2,34.52,43.89,33.14,86.64,588.5,2.94,0.18,16.5,48.5,0.2,0,24,1019.2,138.9
9448,1/29/2020 16:00,MinhKhai,78.21,45.48,45.1,42.51,90.12,729.2,3.42,0.56,16.1,55.7,0.6,0,325,1019.1,67.2
9449,1/29/2020 17:00,MinhKhai,75.69,42.95,47.32,36.08,93.02,880.9,2.48,0.8,15.8,60.4,0.5,0.01,328,1019.6,30.1
9450,1/29/2020 18:00,MinhKhai,74.06,42.82,38.91,37.09,81.21,1144.2,2.24,0.24,15.5,64.8,0.5,0.01,321,1020,7.5
9451,1/29/2020 19:00,MinhKhai,79.45,44.49,40.41,11.03,75.04,1059.4,3.18,0.28,15.1,61.6,0.8,0,324,1020.6,6.5
9452,1/29/2020 20:00,MinhKhai,80.88,45.29,33.2,8.94,61.45,1156.2,3.15,0.74,14.7,63.4,0.7,0,328,1021.2,6.2
9453,1/29/2020 21:00,MinhKhai,93.2,52.19,27.06,7.66,50.65,1118.6,2.4,0.72,14.6,63.7,0.8,0,330,1021.6,6.5
9454,1/29/2020 22:00,MinhKhai,102.84,57.59,23.23,5.46,41.81,940.8,3.02,0.1,14.4,68.1,0.3,0,323,1021.7,6.5
9455,1/29/2020 23:00,MinhKhai,103.14,57.76,32.69,13.87,68.28,960.2,3.44,0.48,14.3,68.6,0.6,0,319,1021.9,6.5
9456,1/30/2020 0:00,MinhKhai,109.63,61.39,31.87,16.81,71.58,1007.8,2.51,0.6,14.3,69.2,0.5,0,326,1021.7,6.5
9457,1/30/2020 1:00,MinhKhai,105.43,59.04,24.8,12.52,54.83,905.7,2.64,0.1,14,70.7,0.5,0,323,1021.5,6.5
9458,1/30/2020 2:00,MinhKhai,114.18,63.94,30.54,20.08,74.65,825.9,3.34,0.22,13.4,73.7,0.2,0,338,1021.1,5.8
9459,1/30/2020 3:00,MinhKhai,135.52,75.89,32.27,28.31,89.71,685.3,3.5,0.56,12.9,77,0.4,0,321,1020.5,5.5
9460,1/30/2020 4:00,MinhKhai,136.79,76.6,25.15,20.35,67.32,679.2,4.65,0.08,12.7,76.1,0.5,0,326,1020.5,5.3
9461,1/30/2020 5:00,MinhKhai,135.64,75.96,26.29,21.48,70.67,684.9,3.79,0.38,12.3,78.4,0.4,0,329,1020.7,5.5
9462,1/30/2020 6:00,MinhKhai,129.59,72.57,29.02,28.99,86.09,816.1,3.9,0.48,12.1,80,0.1,0,140,1021.4,5.8
9463,1/30/2020 7:00,MinhKhai,72.39,55.06,34.9,23.88,67.89,748,4.27,0.14,12,80.6,,0,338,1022.2,23.8
9464,1/30/2020 8:00,MinhKhai,113.15,73.11,37.21,30.12,75.02,891.3,4.54,0.02,13.1,77.8,0.6,0,322,1023.2,156.2
9465,1/30/2020 9:00,MinhKhai,108.87,67.82,42.81,39.2,83.13,1164.9,3.76,0.46,15,70.3,0.4,0,325,1023.8,301.2
9466,1/30/2020 10:00,MinhKhai,127.29,73.35,45,41.01,90.32,1102,3.15,0.98,17.1,52,0.1,0,335,1024,522.8
9467,1/30/2020 11:00,MinhKhai,109.1,69.29,45,32.94,89.1,1084.8,2.46,1.04,19,37.4,0.5,0,113,1023.2,644.9
9468,1/30/2020 12:00,MinhKhai,115.87,48.81,61.34,58.25,128.01,924.5,3.36,0.56,19.8,33.9,0.3,0,115,1021.8,339.1
9469,1/30/2020 13:00,MinhKhai,106.94,45.84,53.71,49.52,110.43,894.7,3.5,1.86,19.9,33.4,0.3,0,6,1020.2,315.4
9470,1/30/2020 14:00,MinhKhai,94.15,49.04,56.23,49.11,112.45,940.5,2.56,2.82,20.3,32.7,0.4,0,137,1018.9,272.4
9471,1/30/2020 15:00,MinhKhai,86.35,43.25,53.23,30.6,88.31,926.5,2.94,1.04,20.5,31.8,0.8,0,329,1018,200
9472,1/30/2020 16:00,MinhKhai,76.76,46.44,51.26,27.33,82.55,968.1,3.47,1.12,20.4,32.1,0.5,0,319,1017.7,115.5
9473,1/30/2020 17:00,MinhKhai,87.57,41.68,50.79,27.77,82.55,2270.8,2.83,3.16,19.8,34.5,0.1,0,116,1017.8,31.6
9474,1/30/2020 18:00,MinhKhai,61.3,29.71,53.84,26.28,83.9,1545.4,2.24,0.98,18.2,40.5,0.1,0,120,1018,3.8
9475,1/30/2020 19:00,MinhKhai,96.62,55.66,53.64,21.99,78.86,2028.7,3.79,0.06,16.9,49.1,,0,121,1018.6,2.8
9476,1/30/2020 20:00,MinhKhai,114.98,88.49,118.24,141.11,184.76,2890.3,3.84,0.54,16.1,54.4,,0,133,1019.1,4
9477,1/30/2020 21:00,MinhKhai,127.82,101.48,116.8,139.38,169.13,3284.7,2.96,0.46,15.6,57.8,0.1,0,138,1019.5,4.5
9478,1/30/2020 22:00,MinhKhai,147.89,103.51,111.09,132.58,170.68,3020.3,3.31,0.02,14.7,60.4,0.1,0,123,1019.6,4.2
9479,1/30/2020 23:00,MinhKhai,145.58,104.91,88.86,106.04,133.74,2671.9,3.9,0.16,14.5,63,0.3,0,145,1019.7,4.3
9480,1/31/2020 0:00,MinhKhai,125.74,94.36,67.58,80.65,91.35,2162.9,3.31,0.98,15.2,58.5,0.4,0,162,1019.4,4.4
9481,1/31/2020 1:00,MinhKhai,114.41,83.21,71.97,85.89,100.98,1392.3,2.06,0.42,14.5,64.8,0.3,0,154,1019.2,4.3
9482,1/31/2020 2:00,MinhKhai,110.2,83.43,79.09,94.39,116.39,1006.8,2.88,0.16,14.4,65.7,0.3,0,178,1018.7,4.2
9483,1/31/2020 3:00,MinhKhai,107.1,80.42,81.21,96.92,126.08,866.5,3.15,0.5,13.7,69.2,0.1,0,132,1018.6,4.3
9484,1/31/2020 4:00,MinhKhai,104.8,78.11,76.42,91.2,122.35,900.5,2.22,0.52,13.3,70.5,0.1,0,139,1018.5,4.5
9485,1/31/2020 5:00,MinhKhai,91.9,76.98,66.86,79.79,106.33,737.1,2.4,0.06,13.6,68.6,0.2,0,112,1018.6,4.5
9486,1/31/2020 6:00,MinhKhai,77.72,67.02,79.42,94.78,160.76,631.4,3.23,0.02,13.2,73.3,0.1,0,175,1019,4.4
9487,1/31/2020 7:00,MinhKhai,82.74,71.9,80.57,96.15,188.95,770.4,2.88,0.62,12.8,78.1,0.2,0,156,1020.2,17.9
9488,1/31/2020 8:00,MinhKhai,121.07,73.1,81.94,97.79,199.27,797.3,2.22,0.28,14.2,74,0.5,0,113,1020.9,97.9
9489,1/31/2020 9:00,MinhKhai,194.44,92.43,74.67,40.32,138.91,662.4,3.1,0.14,16.2,58.8,0.4,0,104,1021.5,302.1
9490,1/31/2020 10:00,MinhKhai,166.34,82.13,88.98,44.12,152.8,717.3,2.78,0.92,17.4,51.7,0.7,0.01,121,1021.4,338.9
9491,1/31/2020 11:00,MinhKhai,150.03,82.62,83.12,34.8,142.91,1132.6,2,1.42,19,46.6,0.6,0,113,1020.8,598.4
9492,1/31/2020 12:00,MinhKhai,144.16,78.97,79.2,30.43,128.3,1025.8,2.7,0.66,19.8,45.4,0.4,0,158,1019.5,550.2
9493,1/31/2020 13:00,MinhKhai,93.72,77.98,50.91,6.92,100.75,939.5,3.2,0.96,20.8,43.8,0.6,0,133,1018.2,567.5
9494,1/31/2020 14:00,MinhKhai,95.81,75.3,46.35,3.15,88.63,690.5,2.32,3.62,20.7,44,0.6,0,138,1017.1,451.8
9495,1/31/2020 15:00,MinhKhai,87.4,71.47,38.22,3.02,73.52,661.7,2.38,2.38,20.5,46,1,0.03,103,1016.5,253.9
9496,1/31/2020 16:00,MinhKhai,78.69,68.27,40.75,1.98,77.12,939.8,3.15,1.46,20.5,46.7,0.7,0,117,1016.3,160.7
9497,1/31/2020 17:00,MinhKhai,72.24,68.64,44.75,2.68,85.21,1538.9,2.94,2.32,20.1,49.5,0.7,0,113,1016.7,53.2
9498,1/31/2020 18:00,MinhKhai,63.48,63.38,41.38,2.73,79.02,2158.4,2.4,1.68,19.5,53.1,0.6,0,134,1017.2,7.4
9499,1/31/2020 19:00,MinhKhai,72.06,60.47,38.98,1.72,73.6,1261.2,2.91,0.64,19,56,0.6,0,112,1018,6.7
9500,1/31/2020 20:00,MinhKhai,77.61,64.64,48.93,23.89,87.21,1248.4,3.28,0.94,18.4,60.9,0.5,0,125,1018.5,6.5
9501,1/31/2020 21:00,MinhKhai,74.32,66.08,52.08,34.2,98.33,1276.6,2.3,1.16,18,63.7,0.4,0,166,1018.8,6.1
9502,1/31/2020 22:00,MinhKhai,83.39,58.01,43.1,34.89,83.78,1227.9,2.4,0.22,17.7,66.1,0.2,0,135,1019,6.6
9503,1/31/2020 23:00,MinhKhai,81.36,54.46,40.32,44.28,108.48,1025.2,3.31,0.16,16.8,68.4,0.1,0,119,1018.8,6
9504,2/1/2020 0:00,MinhKhai,72.69,51.5,45.89,50.53,122.62,1005.1,2.96,0.68,16,72.5,,0,211,1018.4,6.2
9505,2/1/2020 1:00,MinhKhai,77.09,50.62,52.15,47.9,124.22,1211,1.87,0.4,15.6,75.1,0.1,0,116,1018.1,6.4
9506,2/1/2020 2:00,MinhKhai,78.15,46.11,55.17,43.38,139.61,1006.4,2.62,0.12,16,75.2,0.1,0,95,1017.5,6.6
9507,2/1/2020 3:00,MinhKhai,82.52,55.35,60.11,44.39,133.37,972.2,2.88,0.08,16.4,73.8,0.3,0,120,1017.3,6.7
9508,2/1/2020 4:00,MinhKhai,78.86,49.98,48.54,49.88,118.91,854.6,1.87,0.52,16.4,75.5,0.1,0,127,1016.7,6.5
9509,2/1/2020 5:00,MinhKhai,79.81,49.82,50.73,36.06,125.54,955.1,1.84,0.1,16.6,75,0.2,0,143,1017.4,6.6
9510,2/1/2020 6:00,MinhKhai,76.46,46.51,54.94,51.19,139.06,840.8,2.54,0.16,16.4,75.4,0.2,0,127,1017.8,6.9
9511,2/1/2020 7:00,MinhKhai,76.76,56.94,56.64,45.94,138.73,954.3,2.35,0.64,16.4,70.5,0.2,0,123,1018.4,8.5
9512,2/1/2020 8:00,MinhKhai,97.16,67.72,56.86,41.21,131.78,1296.2,1.52,0.44,16.6,66.5,0.2,0,139,1019.1,23
9513,2/1/2020 9:00,MinhKhai,125.93,77.67,57.84,42.3,134.59,1024.6,2.32,0.14,16.7,63.8,0.4,0,312,1019.5,17.8
9514,2/1/2020 10:00,MinhKhai,124.31,90.75,63.55,44.92,145.52,1268.3,2.72,0.3,16.7,65,0.6,0,330,1019.8,22.5
9515,2/1/2020 11:00,MinhKhai,130.59,97.06,62.15,27.64,117.4,1306.9,1.9,0.66,16.4,72,0.8,0,330,1019.4,43.7
9516,2/1/2020 12:00,MinhKhai,141.09,104,50.75,11.51,79,1331.8,1.74,0.22,16.4,69.2,0.2,0,350,1018.6,45.7
9517,2/1/2020 13:00,MinhKhai,143.88,116.76,57.95,22.1,103.9,1242,2.59,0.38,16.4,72.7,0.1,0,349,1017.6,82.4
9518,2/1/2020 14:00,MinhKhai,145.05,116.35,61.95,29.91,120.66,1416.2,2.19,0.9,16.6,74.1,0.1,0,131,1016.5,80.5
9519,2/1/2020 15:00,MinhKhai,149.75,119.13,61.42,31.34,122.21,1281.2,1.66,0.6,16.8,75.8,,0,34,1015.8,79.2
9520,2/1/2020 16:00,MinhKhai,167.97,124.85,63.48,36.62,132.76,980.3,2.35,0.12,16.4,77.5,0.3,0,117,1015.8,63.5
9521,2/1/2020 17:00,MinhKhai,165.45,121.89,61.97,36.37,130.54,951,2.62,0.24,16.6,75.4,0.1,0,81,1016.2,50.5
9522,2/1/2020 18:00,MinhKhai,152.88,118.57,60.15,36.29,128.23,976.8,1.74,0.68,16.4,77.9,0.5,0,101,1016.4,7.4
9523,2/1/2020 19:00,MinhKhai,159.37,125.4,81.25,81.73,162.98,1053,1.87,0.16,16.2,78.4,0.2,0,122,1016.9,6
9524,2/1/2020 20:00,MinhKhai,156.21,124.71,82.47,100.55,183.02,1081,2.72,0.06,16.3,78.7,0.2,0,122,1017.3,6
9525,2/1/2020 21:00,MinhKhai,154.65,125.62,84.2,103.58,187.78,1355.5,2.06,0.7,16.3,78.3,0.2,0,124,1017.8,5.9
9526,2/1/2020 22:00,MinhKhai,153.7,124.1,77.25,90.92,168.17,1142.7,1.74,0.46,16.3,78.1,0.1,0,319,1018.1,6
9527,2/1/2020 23:00,MinhKhai,155.07,127.36,78.44,104.14,182.58,994.6,2.51,0.34,16.4,78.8,0.1,0,153,1017.9,6
9528,2/2/2020 0:00,MinhKhai,148.51,117.11,78.29,114.93,193.22,1035.5,2.72,0.3,16.4,79.5,,0,336,1018.1,6
9529,2/2/2020 1:00,MinhKhai,141.8,128.16,76.9,116.85,193.76,1093.3,1.39,0.48,16.4,80.6,0.2,0,118,1017.8,6
9530,2/2/2020 2:00,MinhKhai,150.71,124.5,56.85,82.45,139.3,1031.6,1.55,0.08,16.3,82.3,0.3,0,124,1017.5,6
9531,2/2/2020 3:00,MinhKhai,156.49,123.09,63.89,137.27,201.16,970.9,2.43,0.3,16.1,83.8,0.1,0,137,1017,5.7
9532,2/2/2020 4:00,MinhKhai,157.63,126.27,63.74,121.73,185.48,1010.8,1.9,0.7,16,83.4,0.3,0,315,1017.1,6
9533,2/2/2020 5:00,MinhKhai,162.35,131.05,54.51,95.85,150.36,994.1,1.55,0.38,16,83.6,0.1,0,303,1017,6
9534,2/2/2020 6:00,MinhKhai,156.15,118.95,45.5,84.42,129.92,891,2.38,0.23,16.1,83.3,,0,144,1017.6,6
9535,2/2/2020 7:00,MinhKhai,157.11,125.2,65.3,124.4,189.71,1018.1,2.27,0.42,16.3,82.7,0.3,0,127,1018.2,10.7
9536,2/2/2020 8:00,MinhKhai,191.32,120.36,45.9,49.8,109.88,1518.1,1.74,0.48,16.6,81.7,0.1,0,227,1019,38.9
9537,2/2/2020 9:00,MinhKhai,231.07,138.96,52.31,43.08,128.9,1302,1.82,0.16,17,79.6,0.4,0,336,1019.5,93.2
9538,2/2/2020 10:00,MinhKhai,258.7,143.81,40.72,79.21,150.32,1220.2,2.19,0.24,17.7,77.7,0.2,0,347,1019.6,117.3
9539,2/2/2020 11:00,MinhKhai,242.92,140.77,50.01,70.12,143.09,1430.2,1.95,0.7,17.8,77.4,0.5,0,327,1018.9,90.1
9540,2/2/2020 12:00,MinhKhai,256.79,140.99,39.33,76.22,148.8,1326.1,1.5,0.44,17.6,79,0.3,0,317,1018.5,78.2
9541,2/2/2020 13:00,MinhKhai,216.44,153.86,59.81,50.13,109.93,1278.2,2.46,0.02,17.7,78.1,0.3,0,317,1017.6,101.4
